head,tail,level
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Pope_Sixtus_IV,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Sistine_Chapel,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/The_Creation_of_Adam,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Italian_language,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Book_of_Genesis,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Fresco,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Gallery_of_Sistine_Chapel_ceiling,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Leonardo_da_Vinci,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Sandro_Botticelli,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Pope_Julius_II,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/Vatican_City,2
https://en.wikipedia.org/wiki/Sistine_Chapel_ceiling,https://en.wikipedia.org/wiki/The_Last_Judgment_(Michelangelo),2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Non-fiction,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Genre,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Biography_(disambiguation),2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Lives_of_the_Noble_Greeks_and_Romans,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Plutarch,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Ghostwriter,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Curriculum_vitae,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Autobiography,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Résumé,2
https://en.wikipedia.org/wiki/Biography,https://en.wikipedia.org/wiki/Jacob_Tonson,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Latin_language,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Michelangelo,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Constantine_the_Great,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Jesus,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Donato_Bramante,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Church_(building),2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Liturgy,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Cathedra,2
https://en.wikipedia.org/wiki/St._Peter's_Basilica,https://en.wikipedia.org/wiki/Old_St._Peter's_Basilica,2
